非此即彼,以偏概全,心理过滤,否定正面思考,读心术,先知错误,放大,情绪化推理,应该句式,乱贴标签,罪责归己,罪责归他,内容
0,0,0,0,0,1,0,0,0,0,0,0,每次出门之前都要纠结半天，感觉一出门全世界的人都在看着我出糗盯着我的缺点看
0,0,0,0,0,0,1,0,0,0,0,0,崩溃，一上午题目没做出来几道，答案还看不懂。
0,0,0,0,0,1,0,0,0,0,0,0,好想藏到一个没有人的地方去 当初再走最失落的时候，你离开了我 那这辈子再也不可能了 谁会喜欢满满负能量的我啊
0,0,0,0,0,1,0,0,0,0,0,0,好像都觉得我没用
0,0,0,0,0,0,0,0,0,0,1,0,真是厌恶了这世上的一切，尤其是恶心的自己
0,0,1,0,0,0,1,0,0,0,0,0,饭，我请假天数太多，老师说再请就得重修了。我现在只盼着五一那少的可怜的两天假期，我可以在这个使我身心俱疲也厌恶至极的地方熬到五一的是吗？
0,0,1,0,0,0,0,0,0,0,0,0,睡了醒 醒了又睡 在梦与现实之间徘徊挣扎着 猛然睁开眼睛 脑子被突然从梦境中拉回来 我是谁 我在哪 精神突然就被撕扯着 眼神空洞 像是分裂了 无助 绝望 又痛苦 这样的日子什么时候才是个头啊 我不想治病了 只想让一切都赶快结束掉[跪了]
0,0,0,0,0,0,0,0,0,1,0,0,走饭，我和我的男朋友放手了，我是个很强势也很容易操心的人，他呢，正好相反，每次我都仿佛说的事情，他都忘记了，后来太多次我就发脾气了 ，我像个泼妇一样，我觉得我不是我了，我不想要对着一个木偶发火。
0,0,0,0,1,0,1,0,0,0,0,0,:-(突如其来的难过期，，，，忽然感觉大家都在针对我，同学是，老师也是，最近不知道怎么回事，对什么都没兴趣，连动弹一下都懒得动，清明两天假，我妈出去玩，我真的是连拒绝都懒得说，就是不理她，她没办法了就带着弟弟走了，我就在家里躺了两天，一顿饭都没吃，真的好难过啊
0,0,0,0,0,0,0,0,0,1,0,0,就让我恶心透顶吧，我是恶人，你就这么认为吧
0,0,0,0,0,0,0,0,0,1,0,0,喜欢城市的喧闹，又喜欢安静美丽的山庄，我都快人格分裂了，有时候希望自己有什么超能力，能做点什么，让别人记住你，至少能感觉到自己的存在有意义，而不是整天两点一线，这样或者真的无聊，天天都像复制粘贴一样，感觉自己的存在可有可无，白天装笑晚上失眠，那种感觉睡着了却又感觉还醒着，真的难受
0,0,0,0,0,0,0,0,0,0,1,0,我终于变成自己讨厌的那种人了
0,0,0,0,0,0,0,0,0,1,0,0,曾经我也是个活波的孩子，用正能量感染身边的朋友，积极进去，不怕失败。不知道什么时候开始，我突然不爱说话，喜欢独处，害怕尝试，懦弱，自卑，无能。。。。
0,0,0,0,0,1,0,1,0,0,0,0,我以为这一次我会一直好下去，但是这段时间又犯了，所有的负面情绪都来了，感觉又被丢弃了，好失败，随便一个人都比我厉害。
0,0,0,0,0,0,0,0,0,1,0,0,傻，还天真，借别人钱去催他还钱，他不但不还还叫人打我，结果下一次他可怜的假样又找我借钱我还是借了，没有人说你宽容，善良，只会说你是个烂好人，还没脑子，自己做事从来都是约束自己做不好一件事给人家道歉还心有愧疚给人家补偿，想做恶人但是潜意识却想做个好人，可笑
0,0,1,0,0,0,1,0,0,0,0,0,遇到好笑的哪怕一点点小事我都可以笑半天，不是因为笑点低，我只是假装快乐告诉自己开心起来，但是内心沉的不行在乎别人的想法，一举一动，经常觉得在为别人活着，生活也就没有意义，拼命想融入集体，但是每次都失败也就放弃了一个人自言自语做事散步，玩游戏 谢谢，对不起 经常说但是还是有人说自己
0,0,0,0,0,0,0,0,0,0,0,1,我其实讨厌我爸的自作主张，明明都说好了，我明天一定去上学的，他给班主任打电话，又是一顿说教，说什么为了我好，好吧确实是，但不能听听我的意见吗？我就想冷静一下，一定要逼我，我真的累了，瞒着这个瞒着那个，强打起精神也很累，我就出去散散心
0,0,0,0,0,0,0,0,0,1,0,0,厌恶自己的一切，不敢和别人对视，极度的自卑
0,0,1,0,0,0,0,0,0,0,0,0,住院第三天，消极想法可以控制了基本不会无缘无故冒出来，但是活着还是让我感到疲倦，我甚至有点不想治好我的病，治好了就死不了了
0,0,0,0,0,0,0,0,0,1,0,0,原来觉得自己不怕死只是欠一个理由一个死的原因但是在我找到理由原因的时候我发现，我确实不敢死，连死都不敢相的人。。。真卑微，就这样懦弱一辈子吧，或者哪天闭着眼睛从高楼一跳，什么什么心理医生心理辅导都是骗人的想拜托抑郁症只能靠自己，走不出来就死了算了，不然反而很煎熬
0,0,0,0,0,0,0,0,0,1,0,0,就让我恶心透顶吧
0,0,0,0,0,0,0,0,0,1,0,0,就让我做个恶人吧
0,0,1,0,0,0,1,0,0,0,0,0,今天又派成績了，成績比我想像中的還更糟糕，不知道怎麼辦...努力了這麼久還是沒用，看著身邊的人慢慢進步，我卻停留在原本。我連前面的方向都看不到，我不知道我還可以怎麼做...快高三了，這成績肯定進不了大學。我知道付出過的努力可以沒有收穫，但看在我念念不忘的份上，不要放棄我好嗎。
0,0,0,0,0,0,0,0,0,1,0,0,受不了，最恶心的竟然是自己的家人，或许算不上家人吧？器官捐赠，我连遗体都不想留给她们了
0,0,1,0,0,0,0,0,0,0,0,0,我也觉得生活没意思，时常在想我什么时候才会走到生命尽头
0,1,0,0,0,0,0,0,0,1,0,0,逼我辞职逼我放弃一切，好像从来没有自己选择的权利，傀儡一样，好累好累，想好好和爸妈聊聊，可是他们从来不给我机会
0,0,0,0,0,1,0,0,0,0,0,0,我觉得我现在好累啊。其实。我挺希望有一个人能够理解我，懂我陪着我宠着我。但是我就是遇不到。
0,0,1,0,0,0,0,0,0,0,0,0,临去上班的时候，我请了个病假，可是我并没有发烧，只是单纯地不想见到任何人，不想强装笑容，不想活着
0,1,0,0,0,0,1,0,0,0,0,0,不知道哪里好，浑身的缺点。表达能力也不行，交际也不行。。。
0,0,0,0,0,0,0,0,0,1,0,0,其实我特别特别懦弱，遇到点事情想的只有逃避
0,1,0,0,0,1,0,0,0,0,0,0,做得再好也好 都不會被珍惜
0,0,1,0,0,0,0,0,0,0,0,0,早上起来还是觉得很烦很烦&nbsp;&nbsp;很累很累&nbsp;&nbsp;为什么这么多波折&nbsp;&nbsp;&nbsp;为什么就是我
0,0,1,0,0,0,1,0,0,0,0,0,饭，好久不见。我想和他分手了。我不知道该如何处置自己了。怎么办啊，我好想和他吵架啊。
0,0,1,0,0,0,0,0,0,0,0,0,真的没有想到会到这种地步，饭饭，为什么活着这么累这么难。为什么要来到这个世界上，活着的意义是什么。
0,0,1,0,0,0,0,0,0,0,1,0,好没意思，心灵特别迷茫！好讨厌自己！ 明明死亡可以终结，可是啊总是没勇气，所以只能苟活余生…… 旅游没劲，世界再美无人可享，世界与我无关……
0,1,1,0,0,0,0,0,0,0,0,0,生活真没意思……苟活也累！每天工作麻痹自己！旅游玩什么的都没意思！真的一切毫无意思
0,0,1,0,0,0,1,0,0,0,0,0,又被屁大点事压得喘不过气了根本不知道自己想要什么只能循规蹈矩地努力也不知道为了什么
0,0,0,0,0,1,0,0,0,1,0,0,经常笑只是不想给别人带来负能量，实则内心有多痛苦也就自己知道，有时候活得就像会演戏的小丑，人们只在意他们所看到的表面，当触及真心的时候却又临阵退缩。 我的勇气只有那么几次，每一次几乎都是用尽了全身力气，然而在对方看来可能也只是屈指可数中的一条鱼，甚至都不存在他的故事里。
0,1,1,0,0,1,0,0,0,0,0,0,生病的这些天真的不知怎么过来的 一个接一个的坏消息 等了两年的人又换了一个女朋友 最近好不容易遇到的新的喜欢的人和他前任复合了 这2019连一半都没到 就已经这么难熬了 好像复制了一遍2018 恶心至极 ​​​
0,0,0,0,0,1,0,0,0,0,0,0,断断续续吃了一年的药 并没有感觉到好转 好像拆东墙补西墙每段时间都有不同反应 可能真的治不好吧这个病只能控制 我有家族遗传 已经放弃了 得过且过的 挺矛盾
0,0,1,0,0,0,0,0,0,0,0,0,好想死 好难受 我努力生活了 都认为我过的很好 但是真的好想死 每天每天都想
0,0,1,0,0,0,1,0,0,0,0,0,饭，我又加快了去找你的步伐。的确，生活没了谁都可以过，可是心被掏空的过活又有什么意义呢……我放弃了。这次不是为了能让他愧疚，让他背负骂名了……是我真的放弃了，这生活太重，我寸步难行
0,0,1,0,0,0,1,0,0,0,0,0,有一次和同事吵架没吵几句我就拿起桌上玻璃烟灰缸指着他 他当时没敢说话 其他人也拉住了 不是我吓唬他当时无法控制情绪气到极点，如果他反驳一句我有勇气几烟灰缸砸死他的冲动 现在都不想出门见人也越来越害怕出门
0,0,0,0,0,0,0,0,1,0,0,0,走饭 夏天马上就要来了 我低下头 就能看见手臂上的纹身 那个在我最难熬的时候刻下的纹身 「不如我们从头再来过」 我已经不想再跟他从头来过了 可我每次看到我的手臂 都觉得 这句话 他应该对我说的
0,0,0,0,0,1,0,0,0,0,0,0,真的没有人会在意我 我死了也无所谓
0,0,0,0,0,1,0,0,0,0,0,0,酒精能暂时摆脱焦虑 但是第二天焦虑还是会在那里等你 伴随着宿醉反应
0,0,0,0,0,0,0,0,0,1,0,0,我一点也不够努力…我什么也不想干，我很懒也很怕死，饭饭你真的很厉害，但也许活着，会更好吧
0,0,1,0,0,0,1,0,0,0,0,0,难过，刚到上海，找工作太难，家人又催，我也找不到合适的工作，真的快要崩溃了，我怕熬不过来
0,0,0,0,0,1,0,0,0,0,0,0,好好保护我 好不好 算了 怎么可能有人一直保护我呢
0,0,1,0,0,0,0,0,0,0,0,0,我绝望，厌世，不相信人性，没有快乐。满是痛苦。那活着干什么。
0,0,0,0,0,1,0,0,0,0,0,0,失眠了，好烦，有时候觉得人活着真没意思。感觉自己的最美好的时光已经过去了，从毕业开始，再也不会有在大学时候的那种快乐了。
0,0,0,0,0,1,0,0,0,0,0,0,没有人能救我
0,0,0,0,0,1,0,0,0,0,0,0,感觉身体哪哪都是病
0,0,0,0,0,1,0,0,0,0,0,0,我的情绪是靠药物在维持 一断药就完犊子
0,0,0,0,0,0,0,0,0,1,0,0,下周又得去开药了，开一次药没4分之1生活费。我太败家了
0,0,1,0,0,0,0,0,0,1,0,0,活着竟是这样悲哀的事，看不到未来，不想结婚却被视作怪人，究竟我这一生是在替别人活还是怎样？苟延残喘一样有气无力的坚持着，我不知道能撑到哪天，我不想结婚，就算我真的是怪物，我也没有去伤害别人，我只是希望活得自由些而已。
0,0,1,0,0,0,1,0,0,0,0,0,好累，每天都在被情绪折磨，折磨到我已经无法正常生活了，连洗澡都觉得是一件很累的事情，跟身边所有人说，都没有人相信我，觉得我在作…没有人理解…每天都活着好痛苦…
0,0,0,0,0,0,0,0,0,1,0,0,从小到大担惊受怕 害怕被人欺负 害怕被骗 很容易相信别人 也很容易被打动 像一只流浪狗 傻傻丑丑的 没有人会想要抱一抱
0,1,0,0,0,0,0,0,0,0,0,0,近两年我的新年愿望生日愿望都是希望家人朋友身体健康，可今年大舅走了，所以愿望只能是愿望根本不会实现。我一个26岁的成年人了。居然还像个孩子一样相信愿望。
1,0,0,0,0,0,0,0,0,0,0,0,活着是为了开心吗，那如果活着不开心是不是就没必要了
0,0,0,0,0,1,0,0,0,1,0,0,我知道没有人会心疼我在乎我 毕竟我只是个丑小鸭
0,1,0,0,0,1,0,0,0,0,0,0,嗯对，坚持有什么用呢，反正都是苦难
0,0,1,0,0,0,0,0,0,0,0,0,所以觉得自己太不孝了 可我也痛苦 每天都折磨的要崩溃 我也很累
0,0,0,0,0,1,0,0,0,0,0,0,我不要做噩梦了我不要做噩梦了 没有人会安慰我
0,0,0,0,0,1,0,0,0,0,0,0,深夜崩溃这不是常有的事儿吗？我在矫情什么？爱别离意难平 所有的一切都在折磨着我，不止在折磨我还折磨着世人 为什么要有感情呢，七情六欲 四识五感呢 死了不好吗
0,0,1,0,0,0,0,0,0,0,0,0,谁他妈的来救救我，我真的要崩溃了，压力太大。
0,0,0,0,0,1,0,0,0,0,0,0,今天将是非常难熬的一天好累好累好累好累
0,0,0,0,0,0,0,0,0,1,0,0,饭饭，我好累了，又睡不着觉真的好绝望。[淚]。我只会哭哭哭真是没用，废材
0,0,1,0,0,0,1,0,0,0,0,0,被洗脑花了1000多块钱，我真的好想捅死我自己
0,0,0,0,0,1,0,0,0,0,0,0,不要再等了 不会有人拉你一把的
0,0,0,0,0,0,0,0,0,1,0,0,我爷爷是公务员 奶奶是文工团的 这么好的家庭条件 我爸成家后就混日子 明明可以和其他人一样的 被我爸弄的 呵呵 真不想叫他爸 恶心
0,0,0,0,0,0,0,0,1,0,0,0,照顾自己就很难了 ，真的不应该去喜欢别人的
0,0,1,0,0,0,1,0,1,0,0,0,不管是我的家庭还是感情 都是被伤害的一塌糊涂 我还在努力的活着 为什么呢 其实我早就该死的 其实割喉也不疼的
0,0,0,0,0,0,0,0,0,1,0,0,我爸又在外面骂人 我在房间里听的咯噔一声 每天都活在恐惧和绝望当中 跟一个神经病住在一起 他自己混日子把我害死了 毁了我一辈子
0,0,0,0,0,0,0,0,0,1,0,0,感觉活的很自卑 矛盾的快要爆炸 我好想你
0,0,0,0,0,1,0,0,0,0,0,0,一切都不会好了
0,0,0,0,0,0,0,0,1,0,0,0,我又做错了什么？我最大的错是一开始就不该来到这个世界上我最大的错是一出生就该夭折我最大的错就是离家出走之后就不该活着回来我最大的错就是服药自尽不应该被救我最大的错就是还舔着脸活在这世上！我该死我最该死！
0,1,0,0,0,1,0,0,0,0,0,0,大概所有事情都不会好了
0,0,1,0,0,0,0,0,0,0,0,0,我的今生摯愛對我做了一件事，不辭而別。我不知道接下來生活怎麼能快樂起來。
0,0,0,0,0,0,0,0,0,1,0,0,对方是个很容易接受别人的人，我不行，我做不到，我大概是个自闭儿
0,0,0,0,0,0,0,0,0,1,0,0,我一定是疯了
0,0,0,0,0,0,0,0,0,1,0,0,抱有这样想法的他们才是有病
0,0,0,0,0,0,0,0,0,1,0,0,我从来没想过二妹会这么跟我闹 我找不到说话的人 觉得自己没用 没地方发泄 亲情不是最美好的东西吗？与我似乎从来没有过 反正也过了二十几年了 过够了 可我又怕死 我舍不得家里我捡的那只别人不要的小狗 我是没出息
0,0,1,0,0,0,1,0,0,0,0,0,能不能不爱了，因为爱太痛了，我痛的快死了
0,0,0,0,0,0,0,0,0,1,0,0,然而她不知道我这些年怎么过来的。初中知道了，当时真的自己非常嫌弃自己，觉得自己脏了，真的...被性侵过后伤害是永久的，还会有二次伤害。我感觉自己要疯掉了，太难受了
0,0,0,0,0,1,0,0,0,0,0,0,总之真没人在意的
0,0,0,0,0,0,0,0,1,0,0,0,嗯…所以说我这样的人活该是被人嫌弃的呢
1,0,0,0,0,0,0,0,0,0,0,0,人生真的是 一场赌博 赌输了就是悲剧 赌赢了才是喜剧 赌的时候总在为自己找借口 不会输的 无所谓的 拼一把吧 然而有多少人满盘皆输后抱头痛哭 隐匿在无尽的人海里
0,0,0,0,0,0,0,0,1,0,0,0,这样子的我没有资格和任何人在一起
0,1,0,0,0,1,0,0,0,0,0,0,生活对人的锤骟是不会停止的，当你快乐一点，找到点活下去的意思，走有各种事一件接一件砸在头上。我很不想痛哭。但是我感觉这情绪又来了。一次一次，重击打的你耳鸣眼花，却连还手的对象都没有。为什么人间这么苦呢？
0,0,1,0,0,0,0,0,0,0,0,0,人生，这么的让人很绝望。或者说是我的人生，很绝望。估计死也是这一两年的事了，但先把债还清吧，不想拖累家人
0,0,1,0,0,0,0,0,0,0,0,0,這個社會壞人太多，有時會感到絕望，死去的人也很多，卻無可奈何
0,0,0,0,0,1,0,0,0,1,0,0,我啊 一无是处 甚至尝试过自杀 但没成功 嘻嘻 我的胃病越来越痛 抑郁也越来越严重 但是我不想治疗 我想放纵一把 我做好了面对死亡的准备 但我没有直面生活的勇气 或许这会被别人嘲笑吧 不过 无所谓了 如果哪天我删除了朋友 注销了账号 别担心 我只是想去找走饭聊聊天 我只想去看看那个世界的样子
0,0,0,0,0,0,1,0,0,0,0,0,听到别人的脚步声走向我都会觉得很焦虑，千万不要走过来，千万不要进来啊，我真的想一个人呆着
0,0,0,0,0,0,0,0,0,0,0,1,其实我的自卑很大功劳源于我的舍友[good]
0,0,1,0,0,0,0,0,0,0,0,0,我今晚又哭了，躲在被窝里不敢放声，内心压抑的要窒息，不知道我还有没有明天，我不想这般累，我想快乐
0,0,1,0,0,0,0,0,0,0,0,0,我还是想…有机会的话，我要烂在一个角落里。不需要任何人。
0,0,1,0,0,0,1,0,0,0,0,0,嗯…其实我也知道平时走在大街上别人怎么想我的。但是我忍受不了我爸妈这么说我，真的会崩溃
0,1,0,0,0,1,0,0,0,1,0,0,饭，好久没来了，我发现我再怎么努力让自己正常起来也还是没用，情况时好时坏，我再怎么努力稳定也没用，幻觉，幻听，还有梦里见到的她，好像都来了，莫名的哭，就像疯子一样，我都快受不了自己了
0,0,0,0,0,0,0,0,0,1,0,0,我大概是很暴躁了，改不好论文格式想把电脑都甩出去扔了
0,0,0,0,0,0,0,0,0,1,0,0,挺累的，浑浑噩噩，这些年不知道怎么过的，活成了丧尸
0,0,0,0,0,0,0,0,0,1,0,0,我真的好没用&nbsp;&nbsp;好蠢啊 眼泪都不想掉下来了
0,0,0,0,0,1,0,0,0,0,0,0,全世界真的都不要我了
0,0,1,0,0,0,0,0,0,0,0,0,现在是什么样呢？大概就是，在持续的绝望中混吃等死。
0,0,0,0,0,1,0,0,0,0,0,0,我注定一生孤独
0,0,1,0,0,1,0,0,0,0,0,0,想活着，但是为什么我爱的人都要逼我呢！一次又一次，我真的不知道怎么办了，要不是还有一大堆事情没有做完，我希望真的可以就这样睡着睡着就不要再醒过来了，来带我走吧，我走了他们就不会烦了
0,0,0,0,0,1,0,0,0,0,0,0,没有人救我
0,0,1,0,0,0,0,0,0,1,0,0,我没有工作的能力&nbsp;&nbsp;我一无是处&nbsp;&nbsp;我什么都不会&nbsp;&nbsp;我有很多很多的困难和阻碍 我活着浪费空气 我很痛苦
0,0,0,0,0,0,0,0,1,0,0,0,也可能不是自我贬低 大概我就是这个样子吧
0,0,1,0,0,0,0,0,0,0,0,0,重度真的太难坚持了，每天都没意义，躺在床上一整天，然后发病，自杀等等，我真的很累啊
0,0,0,0,0,1,0,1,0,0,0,0,我真的真的真的很难过了，我不知道我为什么要受这样的折磨，我生在这个世上就是最大的折磨。
0,0,1,0,0,0,1,0,0,0,0,0,我是中度抑郁，平时表面上笑嘻嘻，对每个人都笑，转头说不定就开始哭，我觉得我没什么希望活下去。父母的嫌弃和唾骂，亲人的责备，我真的快疯了。他们最常对我说的就是你要听话，你大了，能不能体谅父母，你怎么那么不懂事。别人都能坚持你为什么不能。网络给了我一点慰藉，感谢那个一直陪我的少年。
0,0,0,0,0,0,0,0,0,1,0,0,饭饭 我很失败
0,0,1,0,0,0,0,0,0,1,0,0,一无是处的我，真的很想离开，真的好想一睡不醒，不用再面对所谓的人际关系，处事原则，讨人喜欢，变得机灵，一个从小被父母说傻，说笨，自尊心从小就被践踏，还要再坚持到什么时候，才会灭亡，我好痛苦，我就一个人，我不想再苦了，我想睡觉，我想离开
0,0,0,0,0,0,1,0,0,0,0,0,坐公交使我焦虑 早起也使我焦虑 就想快进 不用睡觉就好了
0,0,1,0,0,0,0,0,0,1,0,0,嘿，饭饭，好几天没来了，最近真的不开心，感情。工作。生活，都很不顺啊，我一想到要面对那些恶心的人还有事儿，我的胃部就开始不适。我超级想用东西把它给塞满。憋憋的，然后我就可以不那么空了。
0,0,1,0,0,0,0,0,0,0,0,0,我不知道活着的意义是什么，朋友离开上海了，知道朋友见到了她我开始兴奋起来，但往后的几个小时里除了空虚难过和对明天的恐惧之外，我没有任何感觉了。我还没有见到她，她是一个好温柔好真诚的人，可是我觉得我撑不到那一天了。现在外边儿是大太阳，可我就想从楼上跳下去。
0,0,0,0,0,0,0,0,1,1,0,0,可能是我我活该吧，从出生到现在真的就是个loser。没有做成功任何一件事，想好好的谈一场恋爱又异常的艰难。我真的不配吧。
0,1,0,0,0,0,0,0,0,0,0,0,我们家人之间从来没有内心的交流 就算我想说 我妈也马上转移话题了 或许她真的不想聊吧
0,0,1,0,0,0,0,0,0,0,0,0,走饭你知道吗，我今天是真的不想活了，人生好累啊，我以前觉得我妈妈特别不容易，她总说我死了她也活不成了，于是我活着。可是今天的我真的累了，他说我是装样子的，其实不是，如果不是我奶奶我弟弟拦着我，那把刀已经把我的手腕割开了。如果我的死能够使这一切终结，那么我真的愿意。
0,1,0,0,0,0,0,0,0,0,0,0,我好累..真的好累..考试永远过不了 我不能拿我前途去赌 我好害怕
0,0,0,0,0,0,0,0,0,1,0,0,有没有不痛苦的死法&nbsp;&nbsp;&nbsp;我是个胆小鬼
0,0,0,0,0,0,0,0,0,1,0,0,饭饭啊，真的很难受呢，我都变成自己小时候在电视上看到的神经病了，自己都觉得特别矫情何况别人呢。一直很后悔为什么不让父母多生一个弟弟，这样我走了，也不会连累他们呢
0,0,0,0,0,1,0,0,0,0,0,0,预约了星期三的精神科看病，可是我不想治好。所有的现实不会变好，最终都会向我所预想的最坏结果发展的，短暂的健康还有意义吗？祈祷我得绝症，如果有另一个努力奋斗的人有生命危险的话，请用我替换他，也算是愿望。
0,0,0,0,0,0,0,1,0,0,0,0,情绪总是莫名低落，时起时伏，我自己也不知道怎么了！好时感觉整个世界都在发光，一点小事兴奋好久，不好时总想哭。我真不知道自己这是怎么了！ 我很不喜欢周围人随时把抑郁这类词语挂在嘴边，可我解决不了自己的问题。总觉得自己熬不过去，不知道怎么了！
0,0,0,0,0,0,0,0,1,0,1,0,生而为人是我应受的屈辱，生而为人是我不配得到的荣耀 我讨厌吃药，可又停不了，那该死的良心无时无刻不在谴责我，我听见自己说恨我，恶心我，我求她可不可以稍微喜欢我一点，可是没用啊！那么多理智的人说我愚蠢，可是怎么办啊？我已经偏执到回不了头了，看到自己流血，会痛，就会有点放松。
0,1,0,0,0,0,0,0,0,1,1,0,我已经解释到无力，我不想说了，真的，很难过啊！大概我就是个愚昧的人，可我为什么会是个人？为什么非得是我？这世界创造了我，却无时无刻不在嘲笑我，我也很讨厌自己，我为什么还没有死？他们看着我难过，我很羞耻！我听着指责，对不起，是我的错，是我想太多才会抑郁，我很抱歉，可是我真的控制不了
1,0,0,0,0,0,0,0,0,0,0,0,我愤怒的来源的一部分，我物质上也不想舍，精神上也不想舍，这是我的理想状态，可现实是我物质缺少了一部分，精神上的就不会缺失。物质上充足了，精神上就会流走一部分，这是我现在理想和现实的矛盾，我没有办法很好的整合好
0,0,0,0,0,0,0,0,0,1,0,0,其实我愧疚的点在于，我知道我父母给我花的多，给她花的少，我钱花的多得到的东西也多，但我看不见的付出的也不少，比如在这个家，我只能偷偷摸摸，像做贼一样去“享受”这些“战利品”，如果我们姐妹花的一样，我就能光明正大的，但在金钱上能利用的就少了很多，所以啊，一切都是平衡的
0,0,0,0,0,0,1,0,0,0,1,0,我受不了我了，心情不好只会对亲金额的人发脾气，明明他们什么也没做，我想杀了我自己
0,0,1,0,0,0,1,0,0,0,0,0,我所认为的心理学是，你做了什么样的决定，就要承担什么样的后果。但我有的时候真的蒙了。就比如说我的父母给我钱，我买了我需要的东西，但是我妹没有她就问我要，我不想给，我就会有多种复杂的情绪产生，让人非常难受，我看到了纠缠无尽的纠缠
0,0,0,0,0,0,0,0,0,1,0,0,饭，我觉得自己快撑不下去了感觉自己乱糟糟的身边的人都觉得我想太多可是我努力再改来了但是真的好累你能带我走吗你在那个世界还好吗
0,0,0,0,0,0,0,0,0,1,0,0,觉得自己变得越来越冷漠了&nbsp;&nbsp;坐地铁旁边有个人没站稳倒我身上&nbsp;&nbsp;&nbsp;我竟然 懒得去扶一下&nbsp;&nbsp;&nbsp;让她自己扶着我站起来的
0,0,0,0,0,1,0,0,0,0,0,0,父母只不过时时刻刻想着嫁人的事，可是连活都不想了，还会想着别的事吗
0,0,0,0,0,0,0,1,1,0,0,0,上周好难过～然后给自己定了自杀日期！然后每天煎熬的过着！今天是生日～也是我定下的自杀日期！！呐 今天情绪更是不好！！所以 我应该扛不住了～要去见见你了！
0,0,1,0,0,0,0,0,0,0,0,0,这些年依然生活在黑暗中，可是却已经不想要阳光了，担心能够触及阳光的时候，就会害怕一旦失去阳光重回黑暗，那种感觉比从未拥有更加难受
0,0,0,0,0,0,0,0,0,0,0,1,我妹一早起就开始看电视，一直到现在，还在那屋扑腾的跳，跺的地板响，还发出怪声音笑，简直吵死了，烦死了，真想一脚给踢出去
0,0,0,0,0,1,0,0,0,1,0,0,果然自己一无是处
0,1,0,0,0,1,0,0,0,0,0,0,但任何事都不会变好
0,0,0,0,0,0,0,0,1,0,0,0,死是最好的选择
0,0,0,0,0,0,0,0,0,1,0,0,好颓废 不想活了🙃
0,0,0,0,0,0,0,0,0,1,0,0,既然没能力做父母 为什么选择要生下我 他们比刽子手还要可恶
0,0,0,0,0,1,0,0,0,0,0,0,大概就是人间不值得吧
0,0,1,0,0,0,0,0,0,0,0,0,已经累到了极致 我很想睡觉 一闭上眼睛脑海里面就回浮现各种想法 我好孤独啊 我想要健康 我想要快乐
